Name1,Manufacturer,Model,Model_Year,Transmission,KM_Done,Price,Time,Rating
Ford Fusion 2014,Ford ,Fusion ,2014.0,Automatic,95395.0,33000," Mar 23, 2021",10
Toyota Camry 2015,Toyota ,Camry ,2015.0,Automatic,39706.0,52500," Mar 23, 2021",10
Toyota Camry 2015,Toyota ,Camry ,2015.0,Automatic,42249.0,52500," Mar 23, 2021",10
Toyota Camry 2015,Toyota ,Camry ,2015.0,Automatic,49210.0,51999," Mar 23, 2021",10
Ford Edge 2013,Ford ,Edge ,2013.0,Automatic,18815.0,51729," Mar 23, 2021",10
Ford Fusion 2016,Ford ,Fusion ,2016.0,Automatic,17110.0,48999," Mar 23, 2021",10
Ford Fusion 2016,Ford ,Fusion ,2016.0,Automatic,14505.0,44999," Mar 23, 2021",10
Ford Focus 2013,Ford ,Focus ,2013.0,Automatic,48854.0,20000," Mar 23, 2021",10
Ford Focus 2016,Ford ,Focus ,2016.0,Automatic,27202.0,44999," Mar 23, 2021",10
Toyota Camry 2015,Toyota ,Camry ,2015.0,Automatic,50287.0,51450," Mar 23, 2021",10
Ford Ranger 2011,Ford ,Ranger ,2011.0,Manual,8184.0,24999," Mar 23, 2021",10
Ford Ranger 2011,Ford ,Ranger ,2011.0,Manual,90033.0,22999," Mar 23, 2021",10
Ford Focus 2017,Ford ,Focus ,2017.0,Automatic,1739.0,42000," Mar 23, 2021",10
Ford Fusion 2015,Ford ,Fusion ,2015.0,Automatic,22603.0,45000," Mar 23, 2021",10
Ford Focus 2016,Ford ,Focus ,2016.0,Automatic,2218.0,37800," Mar 23, 2021",10
Ford Taurus 2015,Ford ,Taurus ,2015.0,Automatic,29900.0,56000," Mar 23, 2021",10
Ford Fusion 2015,Ford ,Fusion ,2015.0,Automatic,10666.0,52500," Mar 23, 2021",10
Ford Focus 2016,Ford ,Focus ,2016.0,Automatic,28000.0,37800," Mar 23, 2021",10
Renault Symbol 2015,Renault ,Symbol ,2015.0,Manual,87000.0,19000," Mar 23, 2021",10
Hyundai Accent  1.6L GLS 2016,Hyundai ,Accent ,2016.0,Automatic,205000.0,23000," Mar 23, 2021",10
Toyota Corolla  1.6L Smart 2011,Toyota ,Corolla ,2011.0,CVT,130000.0,17000," Mar 22, 2021",10
Nissan Sentra  1.6L S 2014,Nissan ,Sentra ,2014.0,CVT,131000.0,30000," Mar 22, 2021",10
Chevrolet Trailblazer 2013,Chevrolet ,Trailblazer ,2013.0,Automatic,175000.0,28000," Mar 21, 2021",10
Kia Cerato  1.6L Base 2015,Kia ,Cerato ,2015.0,Automatic,190000.0,26000," Mar 21, 2021",10
Toyota Hilux  2.0 Double Cab 4x2 M/T 2010,Toyota ,Hilux ,2010.0,Manual,390000.0,39000," Mar 21, 2021",10
Chevrolet Epica 2009,Chevrolet ,Epica ,2009.0,Automatic,244000.0,9000," Mar 20, 2021",10
Chevrolet Blazer  3.6L V6 2LT (AWD) 2007,Chevrolet ,Blazer ,2007.0,Automatic,605679.0,13000," Mar 19, 2021",10
Toyota Yaris  1.5L SE 2009,Toyota ,Yaris ,2009.0,Automatic,2090.0,1250," Mar 19, 2021",10
Ford Focus  1.6L  Ambiente (Sedan) 2014,Ford ,Focus ,2014.0,Automatic,110000.0,25000," Mar 19, 2021",10
Toyota Yaris Sedan  1.3 S 2010,Toyota ,Yaris ,2010.0,Automatic,160000.0,18000," Mar 19, 2021",10
Nissan Altima  2.5 S 2008,Nissan ,Altima ,2008.0,CVT,201000.0,17500," Mar 19, 2021",10
Ford Expedition EL  3.5L XL 2010,Ford ,Expedition ,2010.0,Automatic,3930.0,30000," Mar 19, 2021",10
GMC Envoy 2005,GMC ,Envoy ,2005.0,Automatic,200000.0,19000," Mar 18, 2021",10
Geely Emgrand 7 2017,Geely ,Emgrand ,2017.0,Automatic,32000.0,49000," Mar 18, 2021",10
Hyundai Accent 1.4L GL 2017,Hyundai ,Accent ,2017.0,Automatic,78000.0,30000," Mar 18, 2021",10
