Name1,Manufacturer,Model,Model_Year,Transmission,KM_Done,Price,Time,Rating
Hyundai Tucson  1.6L GL 2020,Hyundai ,Tucson ,2020.0,Automatic,25000.0,77000," Feb 25, 2021",5
Hyundai Elantra  1.6L GLS 2015,Hyundai ,Elantra ,2015.0,Automatic,50000.0,27000," Feb 25, 2021",10
Hyundai Accent  1.6L 2017,Hyundai ,Accent ,2017.0,Automatic,92000.0,26000," Feb 25, 2021",10
Toyota Corolla  1.6L XLI 2012,Toyota ,Corolla ,2012.0,CVT,216000.0,23000," Feb 25, 2021",5
Toyota Corolla  1.6L XLI 2015,Toyota ,Corolla ,2015.0,CVT,320000.0,27500," Feb 25, 2021",1
Nissan Murano  3.5L SL 2015,Nissan ,Murano ,2015.0,Automatic,199000.0,45000," Feb 25, 2021",1
Toyota Corolla  1.6L XLI 2015,Toyota ,Corolla ,2015.0,CVT,125000.0,34000," Feb 25, 2021",10
Nissan Sunny  1.6L SL 2015,Nissan ,Sunny ,2015.0,CVT,192000.0,19000," Feb 25, 2021",10
Toyota Yaris Sedan  1.3 S 2016,Toyota ,Yaris ,2016.0,Automatic,91000.0,26000," Feb 25, 2021",10
Nissan Pathfinder  3.5L S 2WD 2015,Nissan ,Pathfinder ,2015.0,Automatic,100000.0,650000," Feb 25, 2021",1
Nissan Kicks  1.6 SV 2020,Nissan ,Kicks ,2020.0,Automatic,19005.0,60000," Feb 25, 2021",10
Nissan Altima  2.5 S 2017,Nissan ,Altima ,2017.0,Automatic,75500.0,54000," Feb 24, 2021",5
Ford Crown Victoria 4.6L 2011,Ford ,Crown ,2011.0,Automatic,265000.0,34000," Feb 24, 2021",1
GMC Acadia  SLE2 2017,GMC ,Acadia ,2017.0,Automatic,279000.0,90000," Feb 24, 2021",1
GMC Acadia 2016,GMC ,Acadia ,2016.0,Automatic,126000.0,77500," Feb 24, 2021",1
Nissan Pathfinder  3.5L S 2WD 2015,Nissan ,Pathfinder ,2015.0,Automatic,100000.0,65000," Feb 24, 2021",5
Toyota Corolla  1.6 S 2017,Toyota ,Corolla ,2017.0,Automatic,88000.0,45000," Feb 24, 2021",10
Ford Expedition  3.5L XL 2016,Ford ,Expedition ,2016.0,Automatic,73000.0,80000," Feb 23, 2021",1
Toyota Camry  2.5L GLX 2011,Toyota ,Camry ,2011.0,Automatic,244000.0,24000," Feb 23, 2021",1
Hyundai Sonata  1.6T GL 2012,Hyundai ,Sonata ,2012.0,Automatic,263000.0,23500," Feb 23, 2021",1
Toyota Corolla  1.6L XLI 2014,Toyota ,Corolla ,2014.0,CVT,163000.0,32000," Feb 23, 2021",5
Honda Accord  1.5T LX 2006,Honda ,Accord ,2006.0,Automatic,277000.0,17000," Feb 23, 2021",1
Kia Rio Sedan  1.4 Base 2013,Kia ,Rio ,2013.0,Automatic,127000.0,21500," Feb 23, 2021",10
Kia Cerato  4 Door Sedan 1.6L 2017,Kia ,Cerato ,2017.0,Automatic,65000.0,32000," Feb 23, 2021",10
Toyota Yaris  1.5L S (CVT) 2020,Toyota ,Yaris ,2020.0,CVT,6000.0,58000," Feb 23, 2021",10
Toyota Corolla  2.0L XLI 2015,Toyota ,Corolla ,2015.0,Automatic,220000.0,28500," Feb 23, 2021",5
Toyota Innova  2.7L DX 2009,Toyota ,Innova ,2009.0,Automatic,400000.0,22000," Feb 23, 2021",10
Toyota Yaris  1.5L SE 2018,Toyota ,Yaris ,2018.0,Automatic,70000.0,34000," Feb 23, 2021",10
Nissan Sunny Classic  EX Saloon 2011,Nissan ,Sunny ,2011.0,Automatic,271000.0,11500," Feb 23, 2021",5
Kia Cerato  1.6L Base 2016,Kia ,Cerato ,2016.0,Automatic,125000.0,31500," Feb 23, 2021",10
Toyota Camry  2.5L GLX 2010,Toyota ,Camry ,2010.0,Automatic,250000.0,22000," Feb 23, 2021",1
Chevrolet Cruze  1.8 LS 2011,Chevrolet ,Cruze ,2011.0,Automatic,158000.0,17000," Feb 23, 2021",10
Volkswagen Golf GTI  Sport 2012,Volkswagen ,Golf ,2012.0,Automatic,149000.0,27000," Feb 23, 2021",10
Toyota Camry  2.5L GLX 2015,Toyota ,Camry ,2015.0,Automatic,138000.0,40000," Feb 23, 2021",5
Toyota Yaris  1.3L SE 2014,Toyota ,Yaris ,2014.0,Automatic,113000.0,25000," Feb 23, 2021",10
Toyota Corolla  1.6L XLI 2016,Toyota ,Corolla ,2016.0,CVT,100000.0,30000," Feb 23, 2021",10
Chevrolet Cruze  1.8 LS 2016,Chevrolet ,Cruze ,2016.0,Automatic,111000.0,24000," Feb 23, 2021",10
Toyota Corolla  1.6L XLI 2013,Toyota ,Corolla ,2013.0,CVT,191000.0,19000," Feb 23, 2021",10
Mitsubishi Lancer  1.6L GLX 2015,Mitsubishi ,Lancer ,2015.0,Automatic,278000.0,18000," Feb 23, 2021",1
Chevrolet Impala  3.6L LTZ 2015,Chevrolet ,Impala ,2015.0,Automatic,104000.0,48000," Feb 23, 2021",5
Dodge Charger  3.6L SE Sport 2008,Dodge ,Charger ,2008.0,Automatic,200000.0,23000," Feb 23, 2021",10
Toyota Corolla  1.6L XLI 2012,Toyota ,Corolla ,2012.0,CVT,295000.0,22000," Feb 23, 2021",1
Nissan Sunny  1.5 SL 2011,Nissan ,Sunny ,2011.0,Automatic,127000.0,17000," Feb 23, 2021",10
Lexus ES  350 Exclusive 2006,Lexus ,ES ,2006.0,Automatic,375000.0,25000," Feb 22, 2021",10
Toyota FJ Cruiser 4.0L FJ1 A/T 2012,Toyota ,FJ ,2012.0,Automatic,356000.0,53000," Feb 22, 2021",10
Toyota Corolla  1.6L GLI 2011,Toyota ,Corolla ,2011.0,Automatic,200000.0,18000," Feb 22, 2021",10
Toyota Camry  2.5L GLX 2008,Toyota ,Camry ,2008.0,Automatic,410000.0,21000," Feb 22, 2021",10
Chevrolet Suburban  5.3L LT Z71 2002,Chevrolet ,Suburban ,2002.0,Automatic,187000.0,18000," Feb 22, 2021",10
Lexus IS F 2016,Lexus ,IS ,2016.0,Automatic,140000.0,80000," Feb 22, 2021",1
Nissan Sunny  1.6L SL 2012,Nissan ,Sunny ,2012.0,CVT,132000.0,19000," Feb 22, 2021",10
Toyota Yaris  1.3L SE 2019,Toyota ,Yaris ,2019.0,Automatic,185000.0,24000," Feb 22, 2021",10
Kia Picanto  1.2L Base 2014,Kia ,Picanto ,2014.0,Automatic,76000.0,15000," Feb 22, 2021",10
Toyota Corolla  1.6L XLI 2012,Toyota ,Corolla ,2012.0,CVT,284000.0,20000," Feb 22, 2021",1
Toyota Yaris  1.3L SE 2015,Toyota ,Yaris ,2015.0,Automatic,137000.0,28500," Feb 22, 2021",10
Hyundai Accent  1.4L 2019,Hyundai ,Accent ,2019.0,Automatic,100000.0,30000," Feb 22, 2021",10
Toyota Corolla  1.6L XLI 2011,Toyota ,Corolla ,2011.0,CVT,192000.0,23000," Feb 22, 2021",10
Hyundai Elantra 2012,Hyundai ,Elantra ,2012.0,Automatic,225000.0,17500," Feb 22, 2021",10
Kia Cadenza 2017,Kia ,Cadenza ,2017.0,Automatic,74000.0,50000," Feb 22, 2021",5
Toyota Corolla  1.6L XLI 2003,Toyota ,Corolla ,2003.0,CVT,543000.0,10000," Feb 22, 2021",10
Kia Cerato 2016,Kia ,Cerato ,2016.0,Automatic,75000.0,13900," Feb 22, 2021",10
Nissan Sunny 2006,Nissan ,Sunny ,2006.0,CVT,156000.0,8500," Feb 22, 2021",10
Kia Rio Hatchback  1.4 Base 2014,Kia ,Rio ,2014.0,Automatic,183000.0,24000," Feb 22, 2021",10
Nissan Sunny Classic  EX Saloon 2009,Nissan ,Sunny ,2009.0,Automatic,302000.0,8000," Feb 22, 2021",1
Hyundai Sonata  1.6T GL 2019,Hyundai ,Sonata ,2019.0,Automatic,59000.0,60000," Feb 22, 2021",5
Honda Civic  1.5 RS 2008,Honda ,Civic ,2008.0,Automatic,255000.0,17500," Feb 22, 2021",5
Hyundai Accent  1.4L 2018,Hyundai ,Accent ,2018.0,Automatic,94000.0,31000," Feb 22, 2021",10
Toyota Camry  2.5L GLX 2017,Toyota ,Camry ,2017.0,Automatic,91000.0,70000," Feb 21, 2021",1
Toyota Yaris Sedan  1.3 TRD Limited 2017,Toyota ,Yaris ,2017.0,Automatic,37500.0,35000," Feb 21, 2021",10
GMC Yukon  SLE 2014,GMC ,Yukon ,2014.0,Automatic,132998.0,65000," Feb 21, 2021",1
Renault Logan  SE 2014,Renault ,Logan ,2014.0,Manual,93000.0,14000," Feb 21, 2021",10
Toyota Camry 2.5L S 2015,Toyota ,Camry ,2015.0,Automatic,176250.0,32000," Feb 21, 2021",5
Renault Talisman 2017,Renault ,Talisman ,2017.0,CVT,79000.0,70000," Feb 21, 2021",5
Renault Talisman 2017,Renault ,Talisman ,2017.0,CVT,79000.0,70000," Feb 20, 2021",5
Lincoln MKS  3.7 FWD 2013,Lincoln ,MKS ,2013.0,Automatic,68900.0,69000," Feb 20, 2021",5
Nissan Altima  2.5 SV 2017,Nissan ,Altima ,2017.0,Automatic,156000.0,52000," Feb 20, 2021",1
New GMC Acadia 2009,Ford ,GMC ,2009.0,Automatic,258000.0,22000," Feb 20, 2021",1
Toyota Hiace High Roof Van 2019,Toyota ,Hiace ,2019.0,Automatic,70000.0,130000," Feb 19, 2021",1
Toyota Hiace  High Roof Van 2019,Toyota ,Hiace ,2019.0,Automatic,70000.0,130000," Feb 19, 2021",1
Toyota Hiace 2019,Toyota ,Hiace ,2019.0,Automatic,70000.0,130000," Feb 19, 2021",1
Toyota Cressida 1989,Toyota ,Cressida ,1989.0,Manual,318000.0,16000," Feb 19, 2021",1
Toyota Cressida 1989,Toyota ,Cressida ,1989.0,Manual,318000.0,17000," Feb 19, 2021",1
Jeep Liberty 2012,Jeep ,Liberty ,2012.0,Automatic,280000.0,45000," Feb 19, 2021",1
Toyota Rush  1.5L STD (7-Seater) 2019,Toyota ,Rush ,2019.0,Automatic,60000.0,55000," Feb 18, 2021",5
Lexus LX 570 2016,Lexus ,LX ,2016.0,Automatic,2393.0,63750," Feb 18, 2021",10
Toyota Fortuner 2017,Toyota ,Fortuner ,2017.0,Automatic,54000.0,80000," Feb 18, 2021",5
Land Rover Range Rover Sport  Supercharged 2016,Land ,Rover ,2016.0,Automatic,100000.0,183900," Feb 17, 2021",1
Toyota Camry 2016,Toyota ,Camry ,2016.0,Automatic,150000.0,60000," Feb 17, 2021",1
Chevrolet Tahoe  LS 2016,Chevrolet ,Tahoe ,2016.0,Automatic,167000.0,90000," Feb 17, 2021",1
Hyundai Accent  1.4L 2017,Hyundai ,Accent ,2017.0,Automatic,67500.0,27000," Feb 17, 2021",10
Toyota Corolla  1.6L XLI 2011,Toyota ,Corolla ,2011.0,CVT,365000.0,20000," Feb 17, 2021",10
Toyota Land Cruiser  4.0 Safari AT 2019,Toyota ,Land ,2019.0,Automatic,75000.0,227000," Feb 17, 2021",1
Toyota Corolla  1.6L XLI 2011,Toyota ,Corolla ,2011.0,CVT,367000.0,20000," Feb 17, 2021",10
Hyundai Accent 2018,Hyundai ,Accent ,2018.0,Automatic,92000.0,28000," Feb 17, 2021",10
Toyota Hilux  2.7L Double Cab 4x4 2013,Toyota ,Hilux ,2013.0,Automatic,275000.0,50000," Feb 17, 2021",1
Renault Duster   PE 2015,Renault ,Duster ,2015.0,Manual,200000.0,22000," Feb 17, 2021",10
Honda Accord  1.5T EX 2002,Honda ,Accord ,2002.0,Automatic,318000.0,10000," Feb 17, 2021",1
GMC Yukon  5.3L RWD 2012,GMC ,Yukon ,2012.0,Automatic,234471.0,75000," Feb 16, 2021",1
Hyundai Elantra  1.6L 2014,Hyundai ,Elantra ,2014.0,Automatic,210000.0,20000," Feb 16, 2021",10
Kia Cerato  1.6L Base 2014,Kia ,Cerato ,2014.0,Automatic,200000.0,16000," Feb 16, 2021",10
Lexus ES 350  4 door 3.5L 2015,Lexus ,ES ,2015.0,Automatic,87000.0,100000," Feb 16, 2021",1
Kia Sorento  3.5L Base 2016,Kia ,Sorento ,2016.0,Automatic,77500.0,70000," Feb 16, 2021",5
Nissan Altima  2.5 SL 2020,Nissan ,Altima ,2020.0,Automatic,9000.0,75000," Feb 16, 2021",5
Ford Focus 2012,Ford ,Focus ,2012.0,Automatic,125041.0,16999," Feb 16, 2021",10
Ford Figo 2016,Ford ,Figo ,2016.0,Automatic,51553.0,20999," Feb 16, 2021",10
Ford Figo 2016,Ford ,Figo ,2016.0,Automatic,61105.0,20999," Feb 16, 2021",10
Ford Expedition 2012,Ford ,Expedition ,2012.0,Automatic,112000.0,52500," Feb 16, 2021",5
Ford Figo 2016,Ford ,Figo ,2016.0,Automatic,33643.0,20999," Feb 16, 2021",10
Ford Taurus 2017,Ford ,Taurus ,2017.0,Automatic,5318.0,95000," Feb 16, 2021",1
Ford Taurus 2013,Ford ,Taurus ,2013.0,Automatic,167219.0,39000," Feb 16, 2021",5
Ford Taurus 2015,Ford ,Taurus ,2015.0,Automatic,80040.0,58999," Feb 16, 2021",5
Ford Figo 2016,Ford ,Figo ,2016.0,Automatic,23172.0,20999," Feb 16, 2021",10
Ford Taurus 2016,Ford ,Taurus ,2016.0,Automatic,55012.0,70000," Feb 16, 2021",5
Ford Fusion 2017,Ford ,Fusion ,2017.0,Automatic,36900.0,64999," Feb 16, 2021",5
Ford Taurus 2014,Ford ,Taurus ,2014.0,Automatic,99421.0,48000," Feb 16, 2021",5
Ford Escape 2015,Ford ,Escape ,2015.0,Automatic,66323.0,44999," Feb 16, 2021",10
Ford Figo 2016,Ford ,Figo ,2016.0,Automatic,20190.0,20999," Feb 16, 2021",10
Ford Figo 2016,Ford ,Figo ,2016.0,Automatic,31038.0,20999," Feb 16, 2021",10
Ford Figo 2016,Ford ,Figo ,2016.0,Automatic,26993.0,20999," Feb 16, 2021",10
Ford Figo 2016,Ford ,Figo ,2016.0,Automatic,20221.0,20999," Feb 16, 2021",10
Ford Taurus 2013,Ford ,Taurus ,2013.0,Automatic,191302.0,33999," Feb 16, 2021",5
Ford Explorer 2012,Ford ,Explorer ,2012.0,Automatic,136586.0,44999," Feb 16, 2021",5
Ford Explorer 2014,Ford ,Explorer ,2014.0,Automatic,53035.0,62999," Feb 16, 2021",5
Lincoln MKS 2015,Lincoln ,MKS ,2015.0,Automatic,22456.0,79999," Feb 16, 2021",5
Ford Edge 2013,Ford ,Edge ,2013.0,Automatic,145150.0,55999," Feb 16, 2021",1
Ford Taurus 2013,Ford ,Taurus ,2013.0,Automatic,147600.0,39999," Feb 16, 2021",5
Ford Edge 2013,Ford ,Edge ,2013.0,Automatic,157000.0,43999," Feb 16, 2021",5
Ford Explorer 2013,Ford ,Explorer ,2013.0,Automatic,89000.0,54999," Feb 16, 2021",5
Ford Expedition 2013,Ford ,Expedition ,2013.0,Automatic,105100.0,53999," Feb 16, 2021",5
Ford EcoSport 2014,Ford ,EcoSport ,2014.0,Automatic,186000.0,23000," Feb 16, 2021",10
Ford Focus 2014,Ford ,Focus ,2014.0,Automatic,93700.0,24999," Feb 16, 2021",10
Ford Ranger 2016,Ford ,Ranger ,2016.0,Manual,43961.0,54999," Feb 16, 2021",10
Ford Explorer 2013,Ford ,Explorer ,2013.0,Automatic,132368.0,54999," Feb 16, 2021",5
Ford Explorer 2016,Ford ,Explorer ,2016.0,Automatic,18900.0,129999," Feb 16, 2021",1
Toyota Corolla 2016,Toyota ,Corolla ,2016.0,Automatic,18652.0,50000," Feb 16, 2021",10
Toyota Corolla 2016,Toyota ,Corolla ,2016.0,Automatic,43814.0,49999," Feb 16, 2021",10
Ford Explorer 2015,Ford ,Explorer ,2015.0,Automatic,68114.0,63999," Feb 16, 2021",5
Ford Fusion 2014,Ford ,Fusion ,2014.0,Automatic,95395.0,33000," Feb 16, 2021",10
Ford Taurus 2017,Ford ,Taurus ,2017.0,Automatic,1606.0,110000," Feb 16, 2021",1
Ford Edge 2012,Ford ,Edge ,2012.0,Automatic,71188.0,50400," Feb 16, 2021",5
Ford Expedition 2017,Ford ,Expedition ,2017.0,Automatic,3960.0,150150," Feb 16, 2021",1
Toyota Camry 2015,Toyota ,Camry ,2015.0,Automatic,42249.0,52500," Feb 16, 2021",10
Toyota Camry 2015,Toyota ,Camry ,2015.0,Automatic,39706.0,52500," Feb 16, 2021",10
Toyota Camry 2015,Toyota ,Camry ,2015.0,Automatic,49210.0,51999," Feb 16, 2021",10
Ford Expedition 2014,Ford ,Expedition ,2014.0,Automatic,92618.0,59999," Feb 16, 2021",5
Toyota Camry 2015,Toyota ,Camry ,2015.0,Automatic,90109.0,49999," Feb 16, 2021",5
Ford Edge 2013,Ford ,Edge ,2013.0,Automatic,18815.0,51729," Feb 16, 2021",10
Lincoln Continental 2017,Lincoln ,Continental ,2017.0,Automatic,10300.0,259999," Feb 16, 2021",1
Ford Taurus 2015,Ford ,Taurus ,2015.0,Automatic,35000.0,94500," Feb 16, 2021",1
Ford Expedition 2016,Ford ,Expedition ,2016.0,Automatic,68281.0,90999," Feb 16, 2021",1
Ford Fusion 2016,Ford ,Fusion ,2016.0,Automatic,17110.0,48999," Feb 16, 2021",10
Ford Focus 2016,Ford ,Focus ,2016.0,Automatic,27202.0,44999," Feb 16, 2021",10
Ford Focus 2013,Ford ,Focus ,2013.0,Automatic,48854.0,20000," Feb 16, 2021",10
Ford Fusion 2016,Ford ,Fusion ,2016.0,Automatic,14505.0,44999," Feb 16, 2021",10
Toyota Camry 2015,Toyota ,Camry ,2015.0,Automatic,50287.0,51450," Feb 16, 2021",10
Ford Expedition 2016,Ford ,Expedition ,2016.0,Automatic,6214.0,102999," Feb 16, 2021",1
Ford Expedition 2016,Ford ,Expedition ,2016.0,Automatic,13333.0,94999," Feb 16, 2021",1
Lincoln Navigator 2012,Lincoln ,Navigator ,2012.0,Automatic,102500.0,84000," Feb 16, 2021",1
Ford Expedition 2013,Ford ,Expedition ,2013.0,Automatic,155766.0,54999," Feb 16, 2021",1
Ford Flex 2016,Ford ,Flex ,2016.0,Automatic,2700.0,93450," Feb 16, 2021",5
Ford Ranger 2011,Ford ,Ranger ,2011.0,Manual,8184.0,24999," Feb 16, 2021",10
Ford Taurus 2016,Ford ,Taurus ,2016.0,Automatic,26900.0,73000," Feb 16, 2021",5
Ford Expedition 2017,Ford ,Expedition ,2017.0,Automatic,1218.0,142999," Feb 16, 2021",1
Ford Mustang 2017,Ford ,Mustang ,2017.0,Automatic,7796.0,156000," Feb 16, 2021",1
Ford Expedition 2015,Ford ,Expedition ,2015.0,Automatic,92823.0,73499," Feb 16, 2021",1
Ford Ranger 2011,Ford ,Ranger ,2011.0,Manual,90033.0,22999," Feb 16, 2021",10
Ford Edge 2017,Ford ,Edge ,2017.0,Automatic,1130.0,100500," Feb 16, 2021",1
Lincoln MKX 2016,Lincoln ,MKX ,2016.0,Automatic,35667.0,167999," Feb 16, 2021",1
Ford Expedition 2013,Ford ,Expedition ,2013.0,Automatic,92409.0,54999," Feb 16, 2021",5
Ford Edge 2017,Ford ,Edge ,2017.0,Automatic,2774.0,134999," Feb 16, 2021",1
Ford Mustang 2017,Ford ,Mustang ,2017.0,Automatic,15878.0,189000," Feb 16, 2021",1
Ford Edge 2017,Ford ,Edge ,2017.0,Automatic,1682.0,134999," Feb 16, 2021",1
Ford Expedition 2017,Ford ,Expedition ,2017.0,Automatic,2129.0,155999," Feb 16, 2021",1
Ford Edge 2017,Ford ,Edge ,2017.0,Automatic,4422.0,134999," Feb 16, 2021",1
Ford Taurus 2017,Ford ,Taurus ,2017.0,Automatic,22114.0,99999," Feb 16, 2021",1
Ford Taurus 2017,Ford ,Taurus ,2017.0,Automatic,7000.0,142800," Feb 16, 2021",1
Ford Explorer 2013,Ford ,Explorer ,2013.0,Automatic,165500.0,52499," Feb 16, 2021",1
Ford Expedition 2012,Ford ,Expedition ,2012.0,Automatic,118300.0,52500," Feb 16, 2021",5
Ford Focus 2017,Ford ,Focus ,2017.0,Automatic,1739.0,42000," Feb 16, 2021",10
Ford Expedition 2017,Ford ,Expedition ,2017.0,Automatic,16834.0,149999," Feb 16, 2021",1
Ford Expedition 2017,Ford ,Expedition ,2017.0,Automatic,1243.0,165999," Feb 16, 2021",1
Ford Fusion 2015,Ford ,Fusion ,2015.0,Automatic,22603.0,45000," Feb 16, 2021",10
Ford Expedition 2012,Ford ,Expedition ,2012.0,Automatic,82604.0,52498," Feb 16, 2021",5
Ford Edge 2012,Ford ,Edge ,2012.0,Automatic,71188.0,57750," Feb 16, 2021",5
Ford Expedition 2014,Ford ,Expedition ,2014.0,Automatic,83800.0,78750," Feb 16, 2021",1
Ford Edge 2014,Ford ,Edge ,2014.0,Automatic,56723.0,59999," Feb 16, 2021",5
Ford Edge 2017,Ford ,Edge ,2017.0,Automatic,4483.0,120750," Feb 16, 2021",1
Ford Focus 2016,Ford ,Focus ,2016.0,Automatic,2218.0,37800," Feb 16, 2021",10
Ford Ranger 2016,Ford ,Ranger ,2016.0,Manual,35511.0,60900," Feb 16, 2021",5
Ford Taurus 2015,Ford ,Taurus ,2015.0,Automatic,29900.0,56000," Feb 16, 2021",10
Lincoln MKT 2013,Lincoln ,MKT ,2013.0,Automatic,72339.0,72449," Feb 16, 2021",5
Ford Expedition 2012,Ford ,Expedition ,2012.0,Automatic,116963.0,52498," Feb 16, 2021",5
Ford Expedition 2012,Ford ,Expedition ,2012.0,Automatic,90660.0,52498," Feb 16, 2021",5
Ford Taurus 2016,Ford ,Taurus ,2016.0,Automatic,15276.0,64999," Feb 16, 2021",5
Ford Fusion 2015,Ford ,Fusion ,2015.0,Automatic,115250.0,45000," Feb 16, 2021",5
Ford Edge 2013,Ford ,Edge ,2013.0,Automatic,132239.0,41999," Feb 16, 2021",5
Lincoln MKT 2015,Lincoln ,MKT ,2015.0,Automatic,68317.0,99999," Feb 16, 2021",1
Lincoln MKS 2014,Lincoln ,MKS ,2014.0,Automatic,21667.0,93450," Feb 16, 2021",1
Ford Focus 2016,Ford ,Focus ,2016.0,Automatic,28000.0,37800," Feb 16, 2021",10
Ford Fusion 2015,Ford ,Fusion ,2015.0,Automatic,10666.0,52500," Feb 16, 2021",10
Toyota Avalon  3.5L S 2013,Toyota ,Avalon ,2013.0,CVT,69000.0,70000," Feb 16, 2021",5
Chevrolet Blazer  3.6L V6 2LT 2007,Chevrolet ,Blazer ,2007.0,Automatic,228000.0,14000," Feb 16, 2021",10
Dodge Durango  5.7L 2005,Dodge ,Durango ,2005.0,Automatic,370000.0,17000," Feb 16, 2021",10
Hyundai Accent  1.6L Mid Option 2013,Hyundai ,Accent ,2013.0,Automatic,205000.0,17500," Feb 16, 2021",10
Toyota Land Cruiser Prado  2.7L EXR 2002,Toyota ,Land ,2002.0,Automatic,313000.0,25000," Feb 16, 2021",1
Toyota Previa  2.4L S 2015,Toyota ,Previa ,2015.0,Automatic,178000.0,49000," Feb 16, 2021",1
Ford Focus 2016,Ford ,Focus ,2016.0,Automatic,28000.0,37800," Feb 16, 2021",10
Ford Fusion 2015,Ford ,Fusion ,2015.0,Automatic,10666.0,52500," Feb 16, 2021",10
Lincoln MKS 2014,Lincoln ,MKS ,2014.0,Automatic,21667.0,93450," Feb 16, 2021",1
Ford Edge 2013,Ford ,Edge ,2013.0,Automatic,132239.0,41999," Feb 16, 2021",5
Lincoln MKT 2015,Lincoln ,MKT ,2015.0,Automatic,68317.0,99999," Feb 16, 2021",1
Ford Escape 2015,Ford ,Escape ,2015.0,Automatic,66325.0,53549," Feb 16, 2021",5
Ford Fusion 2015,Ford ,Fusion ,2015.0,Automatic,115250.0,45000," Feb 16, 2021",5
Ford Expedition 2012,Ford ,Expedition ,2012.0,Automatic,90660.0,52498," Feb 16, 2021",5
Ford Expedition 2012,Ford ,Expedition ,2012.0,Automatic,96338.0,49999," Feb 16, 2021",5
Ford Taurus 2016,Ford ,Taurus ,2016.0,Automatic,15276.0,64999," Feb 16, 2021",5
Lincoln MKT 2013,Lincoln ,MKT ,2013.0,Automatic,72339.0,72449," Feb 16, 2021",5
Ford Taurus 2015,Ford ,Taurus ,2015.0,Automatic,29900.0,56000," Feb 16, 2021",10
Ford Expedition 2012,Ford ,Expedition ,2012.0,Automatic,116963.0,52498," Feb 16, 2021",5
Ford Focus 2016,Ford ,Focus ,2016.0,Automatic,2218.0,37800," Feb 16, 2021",10
Ford Ranger 2016,Ford ,Ranger ,2016.0,Manual,35511.0,60900," Feb 16, 2021",5
Ford Expedition 2014,Ford ,Expedition ,2014.0,Automatic,83800.0,78750," Feb 16, 2021",1
Ford Edge 2014,Ford ,Edge ,2014.0,Automatic,56723.0,59999," Feb 16, 2021",5
Ford Edge 2017,Ford ,Edge ,2017.0,Automatic,4483.0,120750," Feb 16, 2021",1
Ford Edge 2012,Ford ,Edge ,2012.0,Automatic,71188.0,57750," Feb 16, 2021",5
Ford Expedition 2012,Ford ,Expedition ,2012.0,Automatic,82604.0,52498," Feb 16, 2021",5
Ford Fusion 2015,Ford ,Fusion ,2015.0,Automatic,22603.0,45000," Feb 16, 2021",10
Ford Expedition 2017,Ford ,Expedition ,2017.0,Automatic,1243.0,165999," Feb 16, 2021",1
Ford Focus 2017,Ford ,Focus ,2017.0,Automatic,1739.0,42000," Feb 16, 2021",10
Ford Expedition 2012,Ford ,Expedition ,2012.0,Automatic,118300.0,52500," Feb 16, 2021",5
Ford Explorer 2013,Ford ,Explorer ,2013.0,Automatic,165500.0,52499," Feb 16, 2021",1
Ford Expedition 2017,Ford ,Expedition ,2017.0,Automatic,16834.0,149999," Feb 16, 2021",1
Ford Taurus 2017,Ford ,Taurus ,2017.0,Automatic,7000.0,142800," Feb 16, 2021",1
Ford Edge 2017,Ford ,Edge ,2017.0,Automatic,4422.0,134999," Feb 16, 2021",1
Ford Taurus 2017,Ford ,Taurus ,2017.0,Automatic,22114.0,99999," Feb 16, 2021",1
Ford Edge 2017,Ford ,Edge ,2017.0,Automatic,2774.0,134999," Feb 16, 2021",1
Ford Edge 2017,Ford ,Edge ,2017.0,Automatic,1682.0,134999," Feb 16, 2021",1
Ford Mustang 2017,Ford ,Mustang ,2017.0,Automatic,15878.0,189000," Feb 16, 2021",1
Ford Expedition 2017,Ford ,Expedition ,2017.0,Automatic,2129.0,155999," Feb 16, 2021",1
Lincoln MKX 2016,Lincoln ,MKX ,2016.0,Automatic,35667.0,167999," Feb 16, 2021",1
Ford Expedition 2013,Ford ,Expedition ,2013.0,Automatic,92409.0,54999," Feb 16, 2021",5
Ford Expedition 2015,Ford ,Expedition ,2015.0,Automatic,92823.0,73499," Feb 16, 2021",1
Ford Ranger 2011,Ford ,Ranger ,2011.0,Manual,90033.0,22999," Feb 16, 2021",10
Ford Edge 2017,Ford ,Edge ,2017.0,Automatic,1130.0,100500," Feb 16, 2021",1
Ford Expedition 2017,Ford ,Expedition ,2017.0,Automatic,1218.0,142999," Feb 16, 2021",1
Ford Mustang 2017,Ford ,Mustang ,2017.0,Automatic,7796.0,156000," Feb 16, 2021",1
Ford Expedition 2013,Ford ,Expedition ,2013.0,Automatic,155766.0,54999," Feb 16, 2021",1
Ford Ranger 2011,Ford ,Ranger ,2011.0,Manual,8184.0,24999," Feb 16, 2021",10
Ford Flex 2016,Ford ,Flex ,2016.0,Automatic,2700.0,93450," Feb 16, 2021",5
Ford Taurus 2016,Ford ,Taurus ,2016.0,Automatic,26900.0,73000," Feb 16, 2021",5
Lincoln Navigator 2012,Lincoln ,Navigator ,2012.0,Automatic,102500.0,84000," Feb 16, 2021",1
Ford Expedition 2016,Ford ,Expedition ,2016.0,Automatic,13333.0,94999," Feb 16, 2021",1
Toyota Camry 2015,Toyota ,Camry ,2015.0,Automatic,50287.0,51450," Feb 16, 2021",10
